language,cast_num,cast_0,crew_num,director,genre_0,company_0,country,cast_bucket
en,16,Woody Allen,13,Woody Allen,Comedy,United Artists,US,0
en,10,Linus Roache,10,Simon Yin,Thriller,,US,0
en,11,Nicholas Gonzalez,2,Jeff Crook,Action,Rockaway the Movie,US,0
en,46,Rita Hayworth,39,Orson Welles,Crime,Columbia Pictures Corporation,US,1
en,8,Stephen Martines,8,Dave Payne,Horror,"Institution, The",US,0
en,8,Jake Gyllenhaal,2,James Cox,Action,Alex Entertainment Inc.,US,0
en,15,Matt Lucas,27,Jonas Åkerlund,Comedy,Deviant Films,US,0
en,11,Glenn Howerton,6,Brad Copeland,Comedy,,US,0
en,7,Will Keenan,2,Paul Bunnell,Comedy,,,0
en,12,Paul Rudd,16,Phil Morrison,Comedy,Sidney Kimmel Entertainment,US,0
de,7,Lex Barker,9,Harald Reinl,Mystery,Constantin Film Produktion,DE,0
en,11,Anna Paquin,5,James Cox,Comedy,Nu Image Films,US,0
en,16,Zero Mostel,24,Richard Lester,Comedy,United Artists,GB,0
en,27,Michael Moore,5,Michael Moore,Documentary,,US,1
en,38,Eric Balfour,40,Tanner Beard,Action,Silver Sail Entertainment,US,1
en,26,Tim Ogletree,2,Scott Dow,Science Fiction,Splendid Film,US,1
en,13,Bella Heathcote,23,Derick Martini,Thriller,Myriad Pictures,US,0
en,14,Dolph Lundgren,6,Jerry Dugan,Thriller,FLF Films,US,0
en,7,Crispin Glover,2,Tim Hunter,Crime,Hemdale Film,US,0
en,12,James Woods,4,Michael Polish,Fantasy,,US,0
en,10,Mike Mizanin,29,William Kaufman,Thriller,WWE Studios,CA,0
en,20,Ryan Reynolds,15,Rodrigo Cortés,Drama,Studio 37,ES,0
en,21,Craig Roberts,51,Richard Ayoade,Drama,Film4,GB,0
ar,7,Khalid Abdalla,8,Jehane Noujaim,Documentary,Roast Beef Productions,GB,0
fr,12,Lizzie Brocheré,12,Jean-Marc Barr,Drama,Région Provence Côte d'Azur,FR,0
hi,14,Prabhu Deva,9,Remo D'Souza,Drama,UTV Motion Pictures,IN,0
en,8,Philippe Petit,12,James Marsh,Thriller,UK Film Council,GB,0
en,17,Dominic Purcell,2,John Laing,Drama,Making Movies,NZ,0
en,8,Ashley Bell,10,Daniel Stamm,Horror,Strike Entertainment,US,0
en,21,Aaron Taylor-Johnson,15,Sam Taylor-Johnson,Drama,Ecosse Films,CA,0
en,19,Vivien Leigh,22,Elia Kazan,Drama,Charles K. Feldman Group,US,0
en,21,Peter Sellers,28,Stanley Kubrick,Drama,Hawk Films,GB,0
es,15,Gael García Bernal,17,Carlos Carrera,Drama,Instituto Mexicano de Cinematografía,MX,0
en,15,Quvenzhané Wallis,17,Benh Zeitlin,Drama,Journeyman Pictures,US,0
en,17,Roddy McDowall,10,J. Lee Thompson,Action,Twentieth Century Fox Film Corporation,US,0
en,14,Janet McTeer,21,Maggie Greenwald,Drama,Rigas Entertainment,US,0
ta,13,Silambarasan,15,Vijay Chandar,Comedy,Nic Arts,IN,0
en,7,Morgan Spurlock,2,Morgan Spurlock,Comedy,Snoot Entertainment,US,0
en,6,Eric Christmas,1,Jonathan Wacks,Comedy,,,0
en,5,Tshewang Dendup,2,Khyentse Norbu,Adventure,Prayer Flag Pictures,BT,0
en,24,Clint Eastwood,11,Ted Post,Western,United Artists,US,0
en,17,Humphrey Bogart,7,Richard Brooks,Crime,Twentieth Century Fox Film Corporation,US,0
en,21,Tom Cavanagh,6,Tony Krantz,Horror,Raw Feed,US,0
en,5,Joey Kern,7,Mitchell Altieri,Thriller,,,0
en,5,Casey Dubois,3,W.D. Hogan,Action,Independence Day Productions,CA,0
en,14,Stacey Dash,11,Corey Grant,Comedy,,US,0
de,23,Franka Potente,37,Tom Tykwer,Action,X-Filme Creative Pool,DE,0
en,17,Angela Bettis,12,Lucky McKee,Drama,A Loopy Production LLC,US,0
en,9,Natasha Henstridge,2,Richard Boddington,Adventure,Against the Wild Films,CA,0
es,11,Kate del Castillo,5,Patricia Riggen,Drama,The Weinstein Company,MX,0
en,29,Roddy McDowall,8,J. Lee Thompson,Action,Twentieth Century Fox Film Corporation,US,1
en,11,Tom Wilkinson,12,Todd Field,Drama,Miramax Films,US,0
en,9,Sarah Butler,13,Steven R. Monroe,Thriller,Anchor Bay Films,US,0
en,9,Steve Zahn,4,Mark Illsley,Comedy,Miramax Films,US,0
en,4,Natalie Press,17,Paweł Pawlikowski,Drama,,US,0
hi,9,Irrfan Khan,8,Ritesh Batra,Drama,UTV Motion Pictures,IN,0
en,7,Joan Allen,3,Sally Potter,Drama,GreeneStreet Films,GB,0
en,141,Jean Arthur,21,Frank Capra,Comedy,Columbia Pictures,US,3
en,17,Burt Lancaster,22,Fred Zinnemann,War,Columbia Pictures Corporation,US,0
en,24,John Wayne,4,John Ford,Western,RKO Radio Pictures,US,0
en,8,AJ Michalka,2,Brad J. Silverman,Drama,Coram Deo Studios,US,0
en,14,Eddie Griffin,2,Dave Meyers,Comedy,No Limit Films,US,0
en,6,Cordell Moore,2,David M. Matthews,Drama,,,0
ar,11,Nadine Labaki,17,Nadine Labaki,Drama,Bac Films,LB,0
en,6,Julia Stiles,36,Lluís Quílez,Thriller,Participant Media,ES,0
he,8,Ohad Knoller,3,Eytan Fox,Drama,Metro Productions,FR,0
en,17,Gene Hackman,17,Francis Ford Coppola,Crime,Paramount Pictures,US,0
hi,13,Amitabh Bachchan,2,Romesh Sharma,Romance,Entertainment One Pvt. Ltd.,IN,0
fr,8,Jean-Paul Belmondo,10,François Truffaut,Crime,Les Films du Carrosse,FR,0
en,11,Marisa Coughlan,3,Adam Goldberg,Drama,,,0
en,15,Matthew Daddario,55,Travis Zariwny,Horror,Armory Films,US,0
en,20,Keri Russell,17,Adrienne Shelly,Comedy,Night and Day Pictures,US,0
en,9,Jean-Claude Van Damme,12,Newt Arnold,Action,Cannon Films,US,0
en,213,James Stewart,30,Frank Capra,Comedy,Columbia Pictures,US,3
en,16,Leo Fitzpatrick,10,Larry Clark,Drama,Miramax Films,US,0
en,41,Jeff Daniels,40,Noah Baumbach,Comedy,Destination Films,US,1
en,9,Jennifer Westfeldt,21,Charles Herman-Wurmfeld,Comedy,Fox Searchlight Pictures,US,0
en,8,Alain Moussi,17,John Stockwell,Action,Radar Pictures,US,0
en,14,Ingrid Bergman,6,Alfred Hitchcock,Drama,Selznick International Pictures,US,0
en,14,Bruce Greenwood,2,Atom Egoyan,Drama,Miramax Films,CA,0
en,26,Vincent Gallo,13,Vincent Gallo,Romance,,US,1
en,19,Patrick Wilson,14,James Wan,Horror,Alliance Films,US,0
en,17,Harry Dean Stanton,17,Alex Cox,Comedy,Edge City,US,0
es,17,Ricardo Darín,16,Fabián Bielinsky,Crime,Naya Films S.A.,AR,0
en,6,Ami Ayalon,1,Dror Moreh,Documentary,Les Films du Poisson,,0
en,9,Daniel Day-Lewis,2,Rebecca Miller,Drama,Elevation Filmworks,US,0
en,20,Aubrey Plaza,14,Maggie Carey,Comedy,3 Arts Entertainment,US,0
en,11,Eric Stoltz,7,Roger Avary,Action,Live Entertainment,FR,0
en,33,Ryan Gosling,20,Henry Bean,Drama,Fuller Films,US,1
en,10,Kate Beckinsale,3,David Gordon Green,Drama,Crossroads Films,US,0
en,4,Rusty Joiner,1,Simeon Rice,Thriller,,,0
en,9,Peter Mullan,31,Brad Anderson,Horror,October Films,US,0
en,5,Jeff Garlin,2,Jeff Garlin,Comedy,,US,0
en,4,Nia Long,1,Qasim Basir,Drama,,US,0
en,15,Joel David Moore,10,Adam Green,Comedy,ArieScope Pictures,US,0
en,36,Charlie Chaplin,20,Charlie Chaplin,Drama,United Artists,US,1
en,10,Aidan Quinn,10,Pete Jones,Drama,,,0
en,7,Bruce Campbell,3,Bruce Campbell,Comedy,Dark Horse Entertainment,US,0
en,7,Dondre Whitfield,1,Mark Brown,Comedy,,,0
en,16,Adam Carolla,14,Adam Carolla,Comedy,Sontalia,US,0
en,7,Dina Korzun,12,Ira Sachs,Drama,Charlie Guidance,US,0
en,8,Chris Cooper,2,John Sayles,Drama,Anarchist's Convention Films,US,0
en,13,Stephen McHattie,15,Bruce McDonald,Horror,Ponty Up Pictures,CA,0
en,11,Michelle Monaghan,3,James Mottern,Drama,Plum Pictures,US,0
en,0,,0,,Romance,,,0
en,43,Sheri Moon Zombie,32,Rob Zombie,Horror,Alliance Films,CA,1
en,10,Morgana O'Reilly,26,Gerard Johnstone,Horror,Semi-Professional,NZ,0
en,23,Lee Scott,6,Robert Greenwald,Documentary,Brave New Films,US,0
en,11,Jay Baruchel,2,David Ray,Comedy,Cheap and Dirty Productions Inc.,,0
en,4,Paul Sorvino,2,David Rodriguez,Drama,,,0
en,9,Vera Farmiga,2,Nae Caranfil,Comedy,Mandragora Movies,IT,0
en,11,Kim Coates,5,David Winning,Science Fiction,Nomadic Pictures,CA,0
en,23,Roni Akurati,3,Frank Lotito,Comedy,,,0
en,14,Danny Glover,4,Timothy Woodward Jr.,Thriller,Status Media & Entertainment,US,0
de,9,Taryn Manning,6,Tara Subkoff,Drama,AST Studios,US,0
en,6,Zane Holtz,2,Russell Friedenberg,Action,,US,0
en,13,Adriana Caselotti,105,David Hand,Fantasy,Walt Disney Productions,US,0
es,5,María Alché,8,Lucrecia Martel,Drama,R&C Produzioni,AR,0
en,15,Sean Connery,14,Edward Dmytryk,Western,Central Cinema Company Film,US,0
en,13,Werner Herzog,3,Zak Penn,Adventure,,,0
en,30,Allison Paige,6,Alex Ranarivelo,Drama,ESX Productions,US,1
en,13,Ali Cobrin,39,Jon Knautz,Horror,Brookstreet Pictures,CA,0
fr,4,Mathieu Amalric,9,Mathieu Amalric,Drama,Alfama Films,FR,0
en,14,James Oliver,10,David Worth,Thriller,Allure Entertainment,US,0
en,18,Adam West,9,Leslie H. Martinson,Family,Twentieth Century Fox Film Corporation,US,0
en,27,Jason Flemyng,12,Guy Ritchie,Comedy,Handmade Films Ltd.,GB,1
en,3,Edward James Olmos,2,Robert M. Young,Western,Moctesuma Esparza Productions,US,0
da,21,Ulrich Thomsen,12,Thomas Vinterberg,Drama,Nordic Film,DK,0
en,13,Steve Buscemi,17,Steve Buscemi,Comedy,,,0
vi,8,Kiều Chinh,2,Ham Tran,Drama,,,0
en,8,Peter Coyote,1,Rich Cowan,Drama,,,0
en,18,Thure Lindhardt,12,Boris Rodriguez,Horror,Det Danske Filminstitut,CA,0
ky,5,Elina Abai Kyzy,3,Sadyk Sher-Niyaz,Drama,Kirghizfilm,KG,0
en,12,Lenore Zann,17,Paul Donovan,Science Fiction,New World Pictures,CA,0
en,4,Adam Goldberg,2,Jonathan Kesselman,Action,ContentFilm,US,0
en,15,Uday Chopra,3,Arjun Sablok,Comedy,Yash Raj Films,IN,0
en,10,Bryan Callen,3,Craig Moss,Comedy,Silver Nitrate Films,US,0
en,34,Carly Schroeder,3,Tyler Oliver,Drama,Capstone Entertainment Group,US,1
en,25,Laurence Olivier,37,Alfred Hitchcock,Drama,Selznick International Pictures,US,1
en,12,Amy Steel,6,Steve Miner,Horror,Paramount Pictures,US,0
en,59,Ray Milland,23,Billy Wilder,Drama,Paramount,US,2
en,18,John Heard,17,Douglas Cheek,Horror,New World Pictures,US,0
en,12,Resmine Atis,2,Michael D. Olmos,Drama,,,0
en,4,Georgina Cordova,1,Deryck Broom,Adventure,Sunrise Productions,US,0
en,27,Marilyn Monroe,28,Henry Hathaway,Crime,Twentieth Century Fox Film Corporation,US,1
en,20,Walter Pidgeon,14,John Ford,Drama,Twentieth Century Fox Film Corporation,US,0
en,9,Felicia Pearson,12,Spike Lee,Thriller,40 Acres & A Mule Filmworks,US,0
en,9,Andie MacDowell,9,Steven Soderbergh,Drama,Miramax Films,US,0
en,17,Cary Elwes,67,James Wan,Horror,Lions Gate Films,US,0
en,16,Jay Chandrasekhar,6,Jay Chandrasekhar,Comedy,Fox Searchlight Pictures,US,0
en,6,Ben Youcef,2,Giovanni Zelko,,Zelko Films,DZ,0
es,15,Lisa Owen,5,Claudia Sainte-Luce,Comedy,Cine Canibal,MX,0
hi,14,Naseeruddin Shah,19,Mira Nair,Comedy,IFC Films,IN,0
en,22,Laura Linney,25,Kenneth Lonergan,Drama,Cappa Productions,US,0
en,14,Edmund Gwenn,18,Alfred Hitchcock,Comedy,Paramount Pictures,US,0
en,22,Natasha Lyonne,1,Jamie Babbit,Comedy,Ignite Entertainment,US,0
en,14,Scott Elrod,6,David Boyd,Drama,Samuel Goldwyn,US,0
en,15,Harvey Keitel,63,Quentin Tarantino,Crime,Live Entertainment,US,0
en,58,Shirley Temple,9,Walter Lang,Drama,Twentieth Century Fox Film Corporation,US,2
it,40,Eli Wallach,35,Sergio Leone,Western,United Artists,US,1
pt,15,Regina Casé,14,Anna Muylaert,Drama,Gullane Entretenimento S.A.,BR,0
en,11,Marshall Allman,6,Steve Taylor,Drama,Ruckus Films,US,0
en,0,,0,,Comedy,,,0
en,5,Samantha King,1,Léa Pool,Documentary,National Film Board of Canada (NFB),US,0
en,4,Jonathan Winters,1,James David Pasternak,Comedy,,,0
fr,15,Déborah Révy,24,Laurent Bouhnik,Drama,Acajou Films,FR,0
en,9,Juan Carlos Montoya,4,Tom Sanchez,Drama,,,0
en,6,Johnny Knoxville,1,David Caffrey,Crime,,,0
en,11,Patrick J. Adams,15,Adam Jay Epstein,Comedy,FlipZide Pictures,US,0
en,23,Errol Flynn,10,Michael Curtiz,Action,Warner Bros.,US,0
en,5,Edward Furlong,2,Justin Thomas Ostensen,Thriller,,CA,0
en,0,,0,,,,CA,0
en,13,Shane McDermott,14,Rob Bowman,Action,,US,0
en,14,Godfrey Cambridge,8,Ossie Davis,Action,,,0
en,8,Sienna Guillory,18,Jay Alaimo,Horror,After Dark Films,US,0
en,14,Robert Loggia,1,Dylan Bank,Horror,,,0
en,28,Ryan Reynolds,2,Rob McKittrick,Comedy,L.I.F.T. Production,US,1
en,12,Paddy Considine,28,Shane Meadows,Drama,EM Media,GB,0
en,15,Vincent Price,1,Jeff Burr,Comedy,Conquest Productions,US,0
en,0,,0,,Documentary,,,0
en,15,Wei-Qiang Zhang,6,Guy Maddin,Horror,Canadian Broadcasting Corporation (CBC),CA,0
en,5,Frank Rautenbach,1,Regardt van den Bergh,Drama,Global Creative Studios,ZA,0
en,9,Michael Rogers,38,Panos Cosmatos,Fantasy,Chromewood Productions,CA,0
id,14,Iko Uwais,16,Gareth Evans,Action,Celluloid Dreams,ID,0
en,19,Luke Goss,3,Matthew R. Anderson,Horror,,,0
en,1,Joe Marino,1,Joe Marino,Horror,,,0
en,105,Humphrey Bogart,33,Michael Curtiz,Drama,Warner Bros.,US,3
en,7,Talia Zucker,2,Joel Anderson,Horror,Mungo Productions,AU,0
hi,8,Ranbir Kapoor,7,Shimit Amin,Drama,Yash Raj Films,IN,0
en,7,Bruce Dern,11,Douglas Trumbull,Adventure,Universal Pictures,US,0
en,37,Sylvester Stallone,31,John G. Avildsen,Drama,United Artists,US,1
en,4,Christopher Abbott,8,Mona Lerche,Drama,Tandem Pictures,NO,0
en,18,Albert Finney,7,Tony Richardson,Adventure,Woodfall Film Productions,GB,0
en,11,Shelley Hennig,41,Levan Gabriadze,Horror,Bazelevs Production,US,0
en,30,Robert De Niro,46,Martin Scorsese,Crime,Columbia Pictures Corporation,US,1
en,22,Patrick Macnee,12,Joe Dante,Drama,AVCO Embassy Pictures,US,0
en,11,Sean Connery,12,Terence Young,Adventure,United Artists,JM,0
en,12,Jesse McCartney,69,Bradley Parker,Horror,Alcon Entertainment,US,0
en,22,Andrew Robinson,71,Clive Barker,Horror,New World Pictures,GB,0
en,10,Hayley Orrantia,9,Harold Cronk,Drama,Pure Flix Productions,US,0
en,20,Julian Morris,16,Jeff Wadlow,Horror,Universal Pictures,US,0
ja,16,Takehiro Murata,6,Takao Okawara,Adventure,Toho Film (Eiga) Co. Ltd.,JP,0
en,15,Ryan Gosling,26,Derek Cianfrance,Drama,Hunting Lane Films,US,0
en,13,Felicity Huffman,16,Duncan Tucker,Drama,IFC Films,US,0
en,10,Fernanda Andrade,43,William Brent Bell,Thriller,Room 101,US,0
en,22,Dolly Read,25,Russ Meyer,Comedy,Twentieth Century Fox Film Corporation,US,0
en,14,Richard Egan,17,Robert D. Webb,Drama,Twentieth Century Fox Film Corporation,US,0
en,5,Al Gore,20,Davis Guggenheim,Documentary,Lawrence Bender Productions,US,0
en,49,John Wayne,6,Allan Dwan,Action,Republic Pictures (I),US,1
en,13,Mick Jagger,13,Martin Scorsese,Documentary,Concert Promotion International,GB,0
en,21,Lorenza Izzo,57,Eli Roth,Action,Worldview Entertainment,CA,0
en,6,Juliet Stevenson,27,Andrew Steggall,Drama,British Film Institute (BFI),FR,0
en,19,John Hawkes,17,Ben Lewin,Drama,Rhino Films,US,0
en,5,Michael Pollan,4,Robert Kenner,Documentary,Magnolia Pictures,US,0
en,4,Rachel Hendrix ,4,Andrew Erwin,Drama,,US,0
en,5,Hope Davis,2,Brad Anderson,Comedy,,US,0
en,16,Kristen Wiig,9,Craig Johnson,Drama,Duplass Brothers Productions,US,0
en,14,Elizabeth Olsen,29,Sean Durkin,Drama,Cunningham & Maybach Films,US,0
en,131,Jenny Slate,25,Gillian Robespierre,Comedy,Sundial Pictures,US,3
en,9,Melissa Leo,16,Courtney Hunt,Drama,Cohen Media Group,US,0
en,15,Bette Midler,1,Morgan Neville,Documentary,Tremolo Productions,US,0
en,5,Robert Downey Jr.,4,James Toback,Drama,Fox Searchlight Pictures,US,0
en,10,Catherine Keener,12,Nicole Holofcener,Comedy,Channel Four Films,DE,0
en,3,Martin Sheen,2,Chris Paine,Documentary,Electric Entertainment,US,0
en,15,Ben Weber,7,Greg Berlanti,Comedy,,US,0
en,15,Bruce Campbell,12,Don Coscarelli,Comedy,MGM,US,0
en,4,Saul Williams,1,Marc Levin,Drama,,,0
en,3,Richard Dutcher,2,Richard Dutcher,Crime,Main Street Movie Company,US,0
hi,11,Hrithik Roshan,3,Khalid Mohammed,Drama,,IN,0
en,23,Trey Parker,7,Trey Parker,Comedy,Kuzui Enterprises,JP,0
en,8,Paul Schneider,2,David Gordon Green,Drama,Sony Pictures Classics,US,0
en,5,David Arquette,1,,Comedy,,US,0
en,15,Margaret Colin,2,Karen Moncrieff,Drama,,,0
en,41,Emma Roberts,21,Gia Coppola,Drama,Tribeca Film,US,1
he,14,Fouad Habash,4,Scandar Copti,Crime,ARTE,IL,0
en,20,Patrick Fugit,16,Goran Dukic,Comedy,No Matter Pictures,GB,0
en,18,Michael Pitt,9,Mike Cahill,Science Fiction,Verisimilitude,US,0
en,8,Shia LaBeouf,8,Kyle Rankin,Comedy,Miramax Films,US,0
id,10,Anwar Congo,32,Joshua Oppenheimer,Documentary,Spring Films,DK,0
en,4,Brian Keith Allen,6,Alex Gibney,Documentary,Jigsaw Productions,GB,0
en,14,Pelé,4,Paul Crowder,Documentary,,,0
en,13,Aasheekaa Bathija,2,Rohit Jagessar,Drama,,GY,0
en,12,Laura Kirk,1,Griffin Dunne,,,,0
en,11,Genevieve Bachman,14,Anthony Powell,Drama,Antzworks,NZ,0
en,2,Jason Bateman,26,Kief Davidson,Documentary,Global Emerging Markets (GEM),US,0
en,6,Randy Wayne,12,Johnny Remo,Drama,,,0
en,8,Anil Kapoor,1,Vivek Agnihotri,Thriller,,IN,0
en,9,Jocelin Donahue,17,Ti West,Mystery,Glass Eye Pix,US,0
en,4,David Hyde Pierce,3,Nick Tomnay,Comedy,Splendid Film,US,0
en,15,Sam Rockwell,15,John Hamburg,Comedy,October Films,US,0
en,41,Jesse Bradford,19,Nickolas Perry,Romance,Golan-Globus Productions,US,1
en,7,Dan Zukovic,2,Dan Zukovic,Comedy,Byronic Pose Productions,US,0
en,11,Jordan Ladd,2,Craig Mazin,Action,Brillstein-Grey Entertainment,US,0
en,4,Hallee Hirsh,2,Becky Smith,Comedy,Duck Farm Films,,0
en,6,Colin Hanks,2,Eric Nicholas,Crime,The Weinstein Company,US,0
en,22,Benjamin Dickinson,20,Benjamin Dickinson,Drama,Ghost Robot,US,0
en,8,Michael Rapaport,4,Hal Haberman,Drama,Rival Pictures,US,0
en,9,Park Overall,1,Darren Stein,,,,0
en,14,Mariel Hemingway,4,Brian Trenchard-Smith,Drama,,US,0
en,5,Frank Whaley,3,Frank Whaley,Comedy,Next Wednesday Productions,US,0
es,5,Armando Espitia,6,Amat Escalante,Crime,Mantarraya Producciones,MX,0
en,4,Shehzad Sheikh,0,,Family,,PK,0
en,25,Erin Kelly,4,Katherine Brooks,Drama,Big Easy Pictures,US,1
en,20,Meredith Hagner,2,David Cross,Drama,Honora Productions,US,0
en,3,Edward Furlong,4,Randall Rubin,Action,,US,0
en,7,Randy Wayne,6,Robert Bennett,Comedy,SuperMassive Films,US,0
en,13,Oliver Reed,11,Guy Hamilton,Drama,Tricastle,GB,0
en,3,Vernel Bagneris,1,Mary Pat Kelly,Drama,,,0
en,12,Jennifer Lawrence,5,Lori Petty,Drama,The Poker House,US,0
en,6,Barbara Hershey,2,Charlie Levi,,,US,0
en,18,Janette Armand,3,Kevin Hamedani,Horror,Splendid Film,US,0
en,11,Shanley Caswell,10,David DeCoteau,Horror,,,0
es,4,Germán Alcarazu,2,Mikel Rueda,Romance,Baleuko S.L.,ES,0
de,5,Ken Duken,3,Stefan C. Schaefer,Comedy,,US,0
en,3,Wesley Jonathan,4,Michael Taliferro,Comedy,Triumphant Pictures,US,0
en,7,Tom Berenger,3,David DeCoteau,Western,Rapid Heart Pictures,US,0
en,7,Kate Bosworth,20,Katie Aselton,Thriller,Submarine Entertainment Distributors,US,0
en,9,Liam Boyle,15,Robert Heath,Horror,Corona Pictures,GB,0
en,6,Pierre Dulat,2,D. Stevens,Drama,,,0
en,21,Jane Levy,2,Jeffrey St. Jules,Science Fiction,JoBro Productions & Film Finance,CA,0
en,14,Thomas Dekker,6,Robert Hall,Horror,Dry County Films,US,0
en,5,Martin Copping,4,Kevin King,Comedy,Arrowstorm Entertainment,US,0
en,3,Luke Perry,1,Jonathan Meyers,Drama,,,0
en,8,Cliff Robertson,8,Ralph Nelson,Drama,ABC Pictures,US,0
en,12,Ted Levine,29,Blair Erickson,Horror,Before the Door Pictures,US,0
en,18,Britt Robertson,17,Allison Burnett,Drama,Decipher Entertainment,US,0
en,5,Kevin Daniels,2,Richard Schenkman,Comedy,,,0
en,22,Marlon Brando,11,Elia Kazan,Crime,Columbia Pictures,US,0
en,25,Krysten Ritter,13,Kat Coiro,Comedy,Stardust Pictures,CA,1
ro,21,Anamaria Marinca,21,Cristian Mungiu,Drama,Saga Film,BE,0
en,6,Nick Frangione,8,Joseph Graham,Horror,,,0
en,5,Patrick Wilson,15,David Slade,Drama,Vulcan Productions Inc.,US,0
en,20,Elisha Cuthbert,23,Jamie Babbit,Drama,Destination Films,US,0
fa,7,Nikohl Boosheri,2,Maryam Keshavarz,Drama,A Space Between,FR,0
en,11,Michael B. Jordan,20,Ryan Coogler,Drama,Forest Whitaker's Significant Productions,US,0
en,32,Juno Temple,12,Ramaa Mosley,Comedy,Laundry Films,US,1
en,11,Donnie Dunagan,53,David Hand,Animation,Walt Disney Productions,US,0
en,6,Adam Carolla,2,Charles Herman-Wurmfeld,Comedy,Bentley Filmgroup,US,0
en,11,Steve Sandvoss,2,C. Jay Cox,Drama,TLA Releasing,US,0
fr,3,Stana Roumillac,3,Mariette Monpierre,Drama,France Télévision,GP,0
en,6,Bokeem Woodbine,4,Tommy Oliver,Drama,,US,0
en,14,Ari Graynor,24,Jamie Travis,Comedy,AdScott Pictures,US,0
en,21,Rashida Jones,7,Lee Toland Krieger,Comedy,Team Todd,US,0
en,6,D. David Morin,2,Rich Christiano,Comedy,Christiano Film Group,US,0
en,8,Georgia Groome,7,Paul Andrew Williams,Crime,Steel Mill Pictures,GB,0
en,4,Stephen Dorff,8,Nick Love,Action,Screen Media Films,US,0
en,4,Samaire Armstrong,2,Natalie Bible',Thriller,Absinthe Productions,US,0
fa,11,Leila Hatami,14,Asghar Farhadi,Drama,Asghar Farhadi Productions,IR,0
en,14,Heather Matarazzo,7,Todd Solondz,Comedy,,US,0
en,9,Ashley Judd,13,Victor Nunez,Drama,Ruby in Paradise,US,0
en,9,Victor Rasuk,3,Peter Sollett,Drama,,US,0
de,6,Louise Brooks,6,G.W. Pabst,Drama,Nero Films,DE,0
en,0,,0,,,,,0
en,5,Norma Aleandro,1,Jorge Gaggero,Drama,Libido Cine,AR,0
en,23,Kevin Pollak,9,Rod Lurie,Action,Battleplan Productions,US,0
en,6,Emile Hirsch,2,Michael Burke,Drama,,US,0
en,6,Devon Gummersall,6,Catherine Jelski,Drama,,,0
en,5,Shane Dawson,20,Shane Dawson,Comedy,Steeltown Entertainment,US,0
no,10,Charlotte Frogner,28,Tommy Wirkola,Horror,Euforia Film,NO,0
en,20,Larry Bagby,17,Ryan Little,Action,Excel Entertainment,US,0
en,7,Brandon Bales,6,Clark Baker,Horror,Baker's Dozen Productions,US,0
en,26,Richard Dreyfuss,15,George Lucas,Comedy,Lucasfilm,US,1
en,1,Shereef Akeel,1,Robert Greenwald,Documentary,,,0
en,7,Dana Snyder,31,Dave Willis,Animation,Warner Bros.,US,0
en,19,Aubrey Plaza,23,Colin Trevorrow,Comedy,Duplass Brothers Productions,US,0
en,2,Kevin Hart,3,Tim Story,Comedy,Comedy Central Films,US,0
en,19,Neil Maskell,14,Ben Wheatley,Horror,Rook Films,GB,0
en,8,Sara Paxton,15,Ti West,Horror,Glass Eye Pix,US,0
it,9,Jean-Louis Trintignant,14,Bernardo Bertolucci,Drama,Paramount Pictures,IT,0
en,6,Dylan Haggerty,1,Neil Burger,Drama,Magnolia Pictures,,0
en,7,Nichola Burley,19,Olly Blackburn,Horror,Warp X,GB,0
en,13,Amber Heard,11,Jonathan Levine,Horror,Occupant Films,US,0
en,10,Sarah Farooqui,1,Christopher Hutson,Horror,,,0
en,57,Gary Cooper,33,Fred Zinnemann,Western,United Artists,US,2
en,3,William Gates,3,Steve James,Documentary,Fine Line Features,US,0
en,8,Christopher Toler,8,David LaChapelle,Documentary,David LaChapelle Studios,US,0
en,9,Paul Dano,4,Michael Cuesta,Drama,,US,0
en,49,Kara Hayward,3,Caryn Waechter,Mystery,,,1
en,7,Julie 'Jules' Urich,1,Emily Dell,Crime,Two Camels Films,US,0
en,23,Ryan Gosling,18,Ryan Fleck,Drama,Thinkfilm,US,0
en,17,Valerie Red-Horse,29,Valerie Red-Horse,Drama,Red-horse Native,US,0
en,10,Christopher Scott Cherot,10,Christopher Scott Cherot,Action,,US,0
en,6,Sean Faris,41,H.M. Coakley,Thriller,,,0
en,8,Roy Abramsohn,10,Randy Moore,Horror,Mankurt Media,US,0
en,15,Ellis Cashmore,1,Chris Atkins,Documentary,,,0
en,0,,1,Bill Benenson,Documentary,,US,0
en,13,Steven Strait,31,Ryan Smith,Mystery,Seabourne Pictures,US,0
en,4,Matthew Ziff,1,Travis Romero,Drama,,,0
en,10,Andrew J. West,30,Anna Mastro,Drama,,US,0
en,8,Fred Astaire,20,Mark Sandrich,Comedy,RKO Radio Pictures,US,0
