language,cast_num,cast_0,crew_num,director,genre_0,company_0,country
en,18,Richard Gere,56,Nicholas Jarecki,Drama,Lionsgate,US
en,16,Jonny Weston,28,Dean Israelite,Science Fiction,Paramount Pictures,US
en,27,Adrien Brody,6,Darnell Martin,Drama,Parkwood Entertainment,US
en,7,Norm Macdonald,23,Scott Alexander,Action,Universal Pictures,
en,15,Christopher Lambert,49,Stuart Gordon,Action,Village Roadshow Pictures,AU
en,28,Catherine O'Hara,3,Christopher Guest,Comedy,Shangri-La Entertainment,US
en,32,Kenneth Branagh,6,Woody Allen,Drama,Sweetland Films,US
en,16,Annette Bening,28,Ryan Murphy,Drama,TriStar Pictures,US
en,52,Kelly Clarkson,30,Robert Iscove,Comedy,19 Entertainment,US
en,20,Theresa Randle,2,Spike Lee,Comedy,Fox Searchlight Pictures,US
en,6,Meg Ryan,25,Jane Campion,Mystery,Pathe Productions,AU
en,47,Joaquin Phoenix,14,James Gray,Drama,2929 Productions,FR
en,15,Michael Caine,1,Fred Schepisi,Comedy,Scala Productions,DE
ko,7,Song Kang-ho,10,Bong Joon-ho,Horror,Cineclick Asia,KR
en,8,Robert Duvall,11,Roger Spottiswoode,Adventure,,US
en,11,Guy Pearce,20,Antonia Bird,Comedy,Twentieth Century Fox Film Corporation,CZ
en,39,Anton Yelchin,41,Jon Poll,Comedy,Metro-Goldwyn-Mayer (MGM),US
it,14,Toni Servillo,32,Paolo Sorrentino,Comedy,France 2 Cinéma,IT
en,7,Emile Hirsch,4,Peter Care,Comedy,Egg Pictures,US
en,19,Mia Wasikowska,14,Park Chan-wook,Drama,Fox Searchlight Pictures,US
zh,12,Tony Leung Chiu-Wai,12,Wong Kar-wai,Fantasy,Paradis Films,DE
en,14,Chris Cooper,17,Ira Sachs,Crime,Sidney Kimmel Entertainment,CA
en,9,Alex Michaeletos,10,Carroll Ballard,Adventure,John Wells Productions,ZA
en,10,Colin Farrell,17,Neil Jordan,Drama,Octagon Films,IE
ja,12,Takeshi Kitano,17,Takeshi Kitano,Crime,Bandai Visual Company,GB
en,10,William H. Macy,15,Anthony Russo,Comedy,Section Eight,DE
en,10,James Spader,15,Sidney Lumet,Comedy,Live Entertainment,US
en,7,Uma Thurman,3,Vadim Perelman,Thriller,2929 Productions,US
en,9,Diane Keaton,14,Lawrence Kasdan,Drama,Kasdan Pictures,US
en,15,Kevin Kline,10,Marco Kreuzpaintner,Drama,Centropolis Film Productions,DE
hu,13,Marcell Nagy,3,Lajos Koltai,War,,HU
en,13,Bruce Willis,7,Alan Rudolph,Comedy,Hollywood Pictures,US
zh,5,Sun Honglei,6,Zhang Yimou,Comedy,Beijing New Picture Film Co. Ltd.,CN
en,39,Jeremy Northam,11,Vincenzo Natali,Thriller,Miramax Films,US
zh,5,Liu Ye,12,Lu Chuan,Drama,Media Asia Films,CN
zh,5,Jon Heder,1,Lijun Sun,Animation,,
ja,17,Hiroyuki Ikeuchi,11,Takashi Yamazaki,Science Fiction,Tokyo Broadcasting System (TBS),JP
en,13,Rupert Friend,17,Renny Harlin,War,Midnight Sun Pictures,US
en,9,Melissa George,34,Christopher Smith,Horror,Dan Films,AU
en,22,Caroline Barry,10,Timothy Hines,Drama,,US
en,10,Greg Kinnear,15,Randall Wallace,Drama,TriStar Pictures,US
en,24,Jason Statham,65,Guy Ritchie,Thriller,Columbia Pictures Corporation,GB
en,14,Dale Midkiff,9,Mary Lambert,Drama,Paramount Pictures,US
ja,21,Tatsuo Matsumura,5,Akira Kurosawa,Drama,Tokuma Shoten,JP
en,20,Paddy Considine,12,Jamie Thraves,Drama,MACT Productions,CA
zh,4,Lau Ching-Wan,5,Mabel Cheung,Drama,Huayi Brothers,HK
en,18,Zach Galligan,18,Joe Dante,Fantasy,Amblin Entertainment,US
en,106,Mark Hamill,20,George Lucas,Adventure,Lucasfilm,US
en,90,Zac Efron,15,Dan Mazer,Comedy,Lionsgate,US
en,39,Omar Sharif,34,David Lean,Drama,Metro-Goldwyn-Mayer (MGM),IT
pt,15,Rickson Tevez,17,Stephen Daldry,Adventure,O2 Filmes,BR
en,15,Zac Efron,7,Kenny Ortega,Comedy,Walt Disney Pictures,US
en,72,Mark Wahlberg,61,David O. Russell,Drama,Paramount Pictures,US
en,31,Johnny Knoxville,15,Jeff Tremaine,Action,Paramount Pictures,US
en,11,Joe Pesci,13,Jonathan Lynn,Comedy,Twentieth Century Fox Film Corporation,US
en,43,Chloë Grace Moretz,22,R.J. Cutler,Drama,New Line Cinema,US
en,17,Thomas Jane,25,Brian Trenchard-Smith,Action,Odyssey Media,AU
en,19,Tom Berenger,12,David S. Ward,Comedy,Paramount Pictures,US
en,32,Talulah Riley,16,Barnaby Thompson,Comedy,Ealing Studios,GB
en,9,Colin Farrell,12,Joel Schumacher,Thriller,Fox 2000 Pictures,US
en,31,Mandy Moore,14,Adam Shankman,Drama,DiNovi Pictures,US
en,42,Susan Sarandon,95,Tim Robbins,Drama,Havoc,US
en,20,Sarah Michelle Gellar,10,Roger Kumble,Drama,Columbia Pictures,US
en,34,Tobin Bell,12,Kevin Greutert,Horror,Lionsgate,AU
en,40,Mel Brooks,12,Mel Brooks,Comedy,Twentieth Century Fox Film Corporation,US
en,11,Dakota Fanning,26,Gina Prince-Bythewood,Adventure,Fox Searchlight Pictures,US
en,15,Chris Kattan,3,Rob Pritts,Action,Robert Simonds Productions,US
en,22,John Lithgow,23,Brian De Palma,Drama,Universal Pictures,US
en,14,Sylvester Stallone,2,Norman Jewison,Drama,United Artists,US
en,28,Karen Black,76,Tobe Hooper,Science Fiction,Cannon Pictures,US
en,46,Saoirse Ronan,72,John Crowley,Drama,Wildgaze Films,CA
en,17,Ryan O'Neal,14,Stanley Kubrick,Drama,Hawk Films,GB
en,11,Jason London,5,Brendan Malloy,Comedy,Spyglass Entertainment,US
en,23,Tim Meadows,18,Reginald Hudlin,Comedy,SNL Studios,US
en,14,Maggie Smith,20,Dustin Hoffman,Drama,BBC Films,GB
en,9,Jerry O'Connell,7,Gregory Poirier,Comedy,Columbia Pictures,US
en,13,Bill Paxton,12,Bill Paxton,Drama,Cinerenta Medienbeteiligungs KG,DE
en,33,Helen Mirren,31,Simon Curtis,Drama,BBC Films,GB
en,20,Liam Neeson,24,Bill Condon,Drama,Fox Searchlight Pictures,DE
en,11,Bruce Campbell,18,Sam Raimi,Fantasy,Universal Pictures,US
en,12,Jason Segel,3,Dewey Nicks,Comedy,Sony Pictures,CA
en,25,Johnny Depp,3,Lasse Hallström,Romance,Paramount Pictures,US
en,18,Christopher Plummer,16,Philip Saville,Drama,Gospel of John Ltd.,CA
en,61,Imelda Staunton,37,Mike Leigh,Crime,Ingenious Film Partners,GB
en,11,Jimi Mistry,12,Daisy von Scherler Mayer,Comedy,Universal Pictures,FR
en,7,Marisa Tomei,19,Mira Nair,Comedy,"Samuel Goldwyn Company, The",US
en,15,Oscar Isaac,32,Joel Coen,Drama,StudioCanal,US
en,10,Mekhi Phifer,17,Tim Blake Nelson,Drama,FilmEngine,US
en,15,Milla Jovovich,14,William A. Graham,Drama,Columbia Pictures Corporation,FJ
en,9,Sean Connery,17,Martin Ritt,Drama,Paramount Pictures,US
en,11,James Gandolfini,6,John Turturro,Comedy,United Artists,US
en,9,Ed Harris,21,Agnieszka Holland,Drama,Sidney Kimmel Entertainment,DE
en,21,Andy Serkis,3,Rowan Joffe,Drama,BBC Films,GB
en,12,Tobin Bell,13,David Hackl,Horror,Lionsgate,US
it,15,John Cassavetes,20,Giuliano Montaldo,Drama,Euro International Film (EIA),IT
en,76,Miley Cyrus,19,Lisa Azuelos,Drama,Double Feature Films,US
en,16,Laura Linney,16,Ray Lawrence,Crime,Australian Film Finance Corporation (AFFC),AU
hi,11,Shah Rukh Khan,25,Karan Johar,Drama,Yash Raj Films,IN
en,6,Cate Blanchett,3,Oliver Parker,Drama,Miramax Films,GB
en,11,Liev Schreiber,38,Ruairi Robinson,Science Fiction,Qwerty Films,IE
en,7,Anna Paquin,45,Jaume Balagueró,Horror,Vía Digital,ES
en,60,Keir Dullea,19,Stanley Kubrick,Science Fiction,Stanley Kubrick Productions,US
en,13,Henry Thomas,21,Steven Spielberg,Science Fiction,Universal Pictures,US
en,25,Meg Ryan,10,Jon Kasdan,Romance,Castle Rock Entertainment,US
en,6,Marc Donato,2,Léa Pool,Adventure,Palpable Productions,CA
en,9,Dermot Mulroney,15,Floyd Mutrux,Drama,Nelson Entertainment,US
hi,12,Akshay Kumar,6,Sajid Khan,Drama,,IN
en,13,Jon Voight,40,Christopher Cain,Drama,September Dawn,CA
en,5,Eva Longoria,2,Dean Wright,History,Dos Corazones,MX
fr,15,Louane Emera,3,Eric Lartigau,Comedy,France 2 Cinéma,FR
en,51,Robin Williams,65,Gus Van Sant,Drama,Miramax Films,CA
en,8,Josh Duhamel,14,Shintaro Shimosawa,Drama,Lionsgate,US
en,13,Tobin Bell,13,Darren Lynn Bousman,Horror,Lions Gate Films,US
en,16,Bill Murray,11,Ivan Reitman,Action,Columbia Pictures Industries,US
en,60,Kirsten Dunst,14,Peyton Reed,Comedy,Beacon Communications,US
en,69,Elizabeth Mitchell,58,James DeMonaco,Action,Universal Pictures,FR
en,23,Freddie Prinze Jr.,8,Robert Iscove,Comedy,Miramax Films,US
en,21,Tobin Bell,21,Darren Lynn Bousman,Horror,Lions Gate Films,US
en,20,Michael Keaton,84,Geoffrey Sax,Drama,Universal Pictures,CA
en,37,Tyler Perry,74,Tyler Perry,Drama,Lions Gate Films,US
en,49,Paul Newman,7,Martin Scorsese,Drama,Silver Screen Partners,US
en,73,Eddie Albert,17,Bernhard Wicki,Action,Twentieth Century Fox Film Corporation,US
en,12,Emilio Estevez,8,Stephen Herek,Comedy,Walt Disney,US
en,15,Sarah Michelle Gellar,73,Takashi Shimizu,Horror,Ghost House Pictures,JP
en,17,Adam Sandler,10,Dennis Dugan,Comedy,Universal Pictures,US
en,16,Gina Philips,87,Victor Salva,Horror,United Artists,DE
en,22,Keanu Reeves,12,Stephen Herek,Adventure,Orion Pictures,US
en,13,Ron Moody,5,Carol Reed,Drama,Columbia Pictures Corporation,GB
en,19,Bill Nighy,4,John Madden,Drama,Participant Media,AE
en,10,Rickey D'Shon Collins,3,Chuck Sheetz,Science Fiction,Walt Disney Television Animation,US
en,16,Mel Gibson,15,George Miller,Action,Kennedy Miller Productions,AU
en,19,Arnold Schwarzenegger,45,Mark L. Lester,Action,Twentieth Century Fox Film Corporation,US
en,10,Lauren Cohan,48,William Brent Bell,Horror,Lakeshore Entertainment,US
en,16,Chris Messina,43,John Erick Dowdle,Horror,Universal Pictures,US
en,12,Ice Cube,12,Marcus Raboy,Comedy,New Line Cinema,US
en,28,Dermot Mulroney,54,Leigh Whannell,Drama,Sony Pictures,CA
en,11,Taimak,4,Michael Schultz,Action,TriStar Pictures,US
en,11,Jeff Fahey,11,Brett Leonard,Horror,New Line Cinema,GB
en,23,Michael Cera,19,Peter Sollett,Comedy,Columbia Pictures,US
en,25,Ben Affleck,38,Kevin Smith,Fantasy,Lions Gate,US
en,8,Goldie Hawn,8,Bob Dolman,Comedy,Fox Searchlight Pictures,US
en,19,Albert Brooks,8,Steven Spielberg,Drama,Warner Bros.,US
en,28,Patrick Swayze,10,Rowdy Herrington,Action,United Artists,US
en,40,Keenen Ivory Wayans,2,Keenen Ivory Wayans,Action,Caravan Pictures,US
en,32,Jesse Bradford,110,John Polson,Drama,Twentieth Century Fox Film Corporation,US
en,15,Dane Cook,10,Greg Coolidge,Comedy,Lionsgate,US
en,22,Jennifer Love Hewitt,8,Deborah Kaplan,Comedy,Columbia Pictures,US
en,16,Matt Dillon,11,Francis Ford Coppola,Crime,American Zoetrope,US
en,21,Bryce Dallas Howard,70,David Lowery,Adventure,Walt Disney Pictures,US
en,20,Christopher Walken,16,David Cronenberg,Horror,Paramount Pictures,US
en,22,Shannyn Sossamon,71,Ciaran Foy,Horror,Alliance Films,US
en,10,Whitney Houston,11,Salim Akil,Drama,TriStar Pictures,US
en,21,Denise Richards,28,Jamie Blanks,Horror,Village Roadshow Pictures,US
en,22,Milla Jovovich,19,Olatunde Osunsanmi,Mystery,Universal Pictures,US
en,15,Meryl Streep,38,Robert Altman,Drama,River Road Entertainment,US
en,34,Wesley Snipes,9,Leon Ichaso,Drama,Beacon Communications,US
en,22,Chuck Norris,34,Joseph Zito,Action,Cannon Films,US
en,14,Nick Cannon,2,Malcolm D. Lee,Comedy,Fox Searchlight Pictures,US
en,13,Jason Schwartzman,9,Wes Anderson,Comedy,Touchstone Pictures,US
en,13,Eric Balfour,22,Colin Strause,Science Fiction,Rogue Pictures,US
en,14,Dev Patel,4,John Madden,Drama,Fox Searchlight Pictures,GB
en,12,Abigail Breslin,23,Patricia Rozema,Comedy,New Line Cinema,US
en,12,Hilary Duff,6,Mark Rosman,Comedy,Universal Pictures,US
en,14,Denzel Washington,6,Spike Lee,Drama,Universal Pictures,US
en,7,Hui Lou Chen,66,Steve Oedekerk,Action,Twentieth Century Fox Film Corporation,HK
en,15,Kevin Bacon,26,Ron Underwood,Action,Universal Pictures,US
en,10,Desmond Harrington,100,Rob Schmidt,Horror,Summit Entertainment,DE
en,15,David Carradine,30,Walter Hill,Western,United Artists,US
en,12,Mark Wahlberg,7,James Foley,Action,New Line Cinema,US
en,13,Matthew McConaughey,17,Jeff Nichols,Drama,FilmNation Entertainment,US
en,28,Lennie Loftin,20,Ben Garant,Action,Paramount Pictures,US
en,7,Harry Styles,5,Morgan Spurlock,Documentary,Columbia Pictures,US
en,18,Jeremy Piven,4,Neal Brennan,Comedy,Paramount Vantage,US
en,8,Spencer Klein,8,Tuck Tucker,Animation,Paramount Pictures,US
en,16,Michelle Williams,11,Simon Curtis,Drama,BBC Films,GB
en,20,Pierce Brosnan,32,Richard Shepard,Action,Miramax Films,DE
en,6,Larenz Tate,2,Theodore Witcher,Comedy,New Line Cinema,US
en,19,Jason Bateman,44,Joel Edgerton,Thriller,Blumhouse Productions,US
en,5,Louie Leonardo,2,Jim Hanon,Adventure,Bearing Fruit Entertainment,US
en,20,Kirsten Dunst,20,Tommy O'Haver,Comedy,Miramax,US
en,31,Ron Livingston,16,Mike Judge,Comedy,Twentieth Century Fox Film Corporation,US
en,19,Kirsten Dunst,6,Michael Patrick Jann,Comedy,New Line Cinema,US
en,38,Amy Adams,14,Tim Burton,Drama,The Weinstein Company,CA
en,20,Jon Favreau,19,Peter Berg,Comedy,Initial Entertainment Group (IEG),US
en,21,Alexa PenaVega,30,Joe Nussbaum,Comedy,,US
en,17,Craig Wasson,24,Brian De Palma,Crime,Columbia Pictures Corporation,US
en,23,Will Forte,3,Jorma Taccone,Action,Relativity Media,US
en,13,Chiwetel Ejiofor,32,Stephen Frears,Crime,Miramax Films,GB
en,105,Anna Faris,111,Griffin Dunne,Comedy,Greenestreet Films,US
en,28,Eva Longoria,3,Jeff Lowell,Comedy,The Safran Company,US
en,37,Steve Carell,15,Lorene Scafaria,Comedy,Mandate Pictures,US
en,14,Anne Heche,3,Miguel Arteta,Comedy,Ad Hominem Enterprises,US
en,53,Edward Norton,100,Tony Kaye,Drama,New Line Cinema,US
en,17,Josh Stewart,53,Marcus Dunstan,Horror,Fortress Features,US
en,11,Nathan Lane,2,Timothy Bjorklund,Animation,Walt Disney Pictures,US
en,58,Carlo Cecchi,3,François Girard,Drama,Rhombus Media,CA
en,24,Richard Farnsworth,18,David Lynch,Drama,Walt Disney Pictures,US
en,16,Stephen Dorff,3,Scott Kalvert,Action,United Artists,DE
en,11,Jason Bateman,2,Jason Bateman,Comedy,Darko Entertainment,US
en,30,Simon Pegg,8,David Schwimmer,Comedy,Entertainment Films,GB
en,11,Andy Kaufman,14,Allan Arkush,Comedy,Universal Pictures,US
en,32,Kevin Costner,10,Mike Binder,Drama,Treehouse Pictures,US
en,15,Lance Bass,19,Eric Bross,Comedy,Miramax Films,US
en,20,Christian Bale,22,Werner Herzog,Adventure,Metro-Goldwyn-Mayer (MGM),US
en,9,Al Pacino,3,Dan Fogelman,Comedy,Big Indie Pictures,US
en,10,Jason Segel,20,Jay Duplass,Drama,Indian Paintbrush,US
it,10,Tilda Swinton,13,Luca Guadagnino,Drama,Rai Cinema,IT
en,19,Samantha Mathis,8,John Putch,Drama,Cinema Vehicle Services,US
en,17,Gary Oldman,18,Peter Medak,Action,Working Title Films,GB
en,14,Terence Stamp,31,Steven Soderbergh,Action,Artisan Entertainment,US
en,52,Sandra Bullock,40,Paul Haggis,Drama,Blackfriars Bridge Films,DE
en,13,Gillian Anderson,18,Terence Davies,Drama,Granada Film Productions,GB
en,8,Burt Reynolds,14,Harley Cokeliss,Action,Orion Pictures,US
en,8,Scott Mechlowicz,3,Victor Salva,Drama,Universal,DE
en,14,Nick Swardson,2,Tom Brady,Comedy,Columbia Pictures,US
en,12,Damon Wayans,7,Spike Lee,Comedy,New Line Cinema,US
en,31,Natalie Dormer,63,Jason Zada,Horror,Lava Bear Films,US
en,12,Lesley-Anne Down,13,Franklin J. Schaffner,Adventure,Orion Pictures,NL
en,20,Ben Stiller,14,Noah Baumbach,Comedy,Scott Rudin Productions,US
en,12,Demián Bichir,31,Chris Weitz,Drama,Summit Entertainment,US
en,19,Ralph Fiennes,41,David Cronenberg,Drama,Téléfilm Canada,CA
en,16,Sandra Bullock,2,Eric Blakeney,Action,Hollywood Pictures,US
en,31,Charlie Hunnam,3,Douglas McGrath,Adventure,United Artists Corporation,GB
en,40,Michael Shannon,9,Ariel Vromen,Thriller,Bleiberg Entertainment,US
hi,10,Hrithik Roshan,1,Rakesh Roshan,Action,,
en,11,Melanie Griffith,21,John Waters,Thriller,Canal+,FR
en,13,Matthew McConaughey,22,William Friedkin,Crime,Voltage pictures,US
en,12,David Duchovny,2,Derrick Borte,Comedy,Echo Lake Productions,US
en,17,Philip Seymour Hoffman,18,Richard Kwietniowski,Crime,Alliance Atlantis Communications,CA
en,19,Will Arnett,25,Bob Odenkirk,Comedy,Revolution Studios,US
en,14,Norah Jones,22,Wong Kar-wai,Drama,Block 2 Pictures,CN
en,19,John Turturro,9,John Turturro,Drama,Overseas FilmGroup,ES
en,6,Madonna,16,Guy Ritchie,Comedy,Screen Gems,IT
en,23,John Cusack,3,Joshua Seftel,Action,,BG
cn,13,Stephen Chow,8,Stephen Chow,Action,Star Overseas,CN
en,6,Vincent Gallo,9,Vincent Gallo,Drama,Wild Bunch,FR
fr,4,Michel Serrault,8,Claude Chabrol,Comedy,Rhône-Alpes Cinéma,FR
en,10,Gael García Bernal,21,Jon Stewart,Drama,Odd Lot Entertainment,US
en,4,Olivier Martinez,5,Bigas Luna,Drama,,FR
en,14,Gerard Butler,55,Ralph Fiennes,Drama,BBC Films,IT
en,9,Sigourney Weaver,2,Dan Harris,Comedy,Signature Pictures,BE
en,20,Minnie Driver,16,Mel Smith,Action,Fragile Films,GB
en,28,Robin Williams,2,Bobcat Goldthwait,Comedy,Magnolia Pictures,US
en,11,Danny Dyer,17,Christopher Smith,Horror,Qwerty Films,GB
en,13,William H. Macy,23,Stuart Gordon,Drama,First Independent Pictures,US
en,14,Kristen Stewart,12,Jake Scott,Drama,Destination Films,US
en,10,George Gaynes,8,Alan Metter,Comedy,Warner Bros.,US
en,9,Natalie Alyn Lind,1,Jeb Stuart,Drama,,
es,11,Christian Vazquez,23,Rafa Lara,War,Estudios Churubusco Azteca,MX
en,13,Shirley MacLaine,18,Michael Radford,Comedy,Riverside Entertainment,US
en,14,Jackie Chan,4,Alan Smithee,Comedy,Hollywood Pictures,US
en,8,Justin Timberlake,1,Michael Meredith,Comedy,,
en,10,Alexis Bledel,2,Julio DePietro,Comedy,Belladonna Productions,US
en,13,Uma Thurman,2,Katherine Dieckmann,Comedy,John Wells Productions,US
en,3,Corbin Bleu,3,William Dear,Drama,Rigel Entertainment,CA
en,10,Nicole Kidman,13,Kim Farrant,Drama,Worldview Entertainment,AU
en,13,Ice Cube,2,Marcus Raboy,Comedy,Cube Vision,US
en,8,Jessica Simpson,4,Scott Marshall Smith,Comedy,,US
en,12,Elijah Wood,12,Álex de la Iglesia,Crime,La Fabrique de Films,ES
en,5,Adrienne Pickering,7,Andrew Traucki,Drama,Lightning Entertainment,AU
en,13,Hank Azaria,20,Michael Clancy,Comedy,Myriad Pictures,DE
en,9,Nathan Fillion,13,Patrick Lussier,Thriller,Brightlight Pictures,CA
en,7,Tyrone Brown,17,Robert Adetuyi,Music,The Harold Greenberg Fund,CA
en,13,Ben Kingsley,47,Kari Skogland,Action,Téléfilm Canada,CA
en,6,Drake Bell,5,Taedong Park,Family,Wonderworld Studios,MX
en,9,Jeff Goldblum,41,Paul Schrader,Drama,3L Filmproduktion GmbH,DE
is,16,Ingvar Eggert Sigurðsson,9,Benedikt Erlingsson,Drama,Filmhuset Gruppen,NO
en,13,Shabana Azmi,6,Gurinder Chadha,Comedy,Studio 18,GB
en,15,Cuba Gooding Jr.,37,Jason Connery,Action,Ice Cold Productions,US
en,8,Kristin Kreuk,3,Vic Sarin,Drama,Partition Films%2C Inc.,CA
en,3,Luke Perry,1,Jim Issa,Comedy,Shadowlight Productions,US
ko,16,Song Kang-ho,4,Kim Jee-woon,Action,Cineclick Asia,KR
en,12,Paz de la Huerta,6,Douglas Aarniokoski,Horror,Lions Gate,US
en,20,Sienna Guillory,21,William Phillips,Drama,Rhombus Media,CA
en,17,Jesse Eisenberg,24,Greg Mottola,Comedy,Miramax Films,US
en,15,Andy García,7,Andy García,Drama,Lions Gate Films,US
en,17,Ice Cube,8,Steve Carr,Comedy,New Line Cinema,US
en,15,Hayden Christensen,52,Sarik Andreasyan,Action,NGN Productions,CA
en,16,Sean Connery,11,Lewis Gilbert,Action,Eon Productions,GB
en,8,Ed Speleers,4,Julian Gilbey,Drama,Gateway Films,GB
fr,12,Emmanuelle Riva,23,Michael Haneke,Drama,Les Films du Losange,FR
en,8,Tom Skerritt,8,Gary Sherman,Horror,Metro-Goldwyn-Mayer (MGM),US
en,19,Roger Cross,2,Valeri Milev,Horror,Signature Pictures,US
en,53,Spencer Tracy,16,Stanley Kramer,Action,United Artists,US
es,25,Penélope Cruz,28,Pedro Almodóvar,Comedy,El Deseo,ES
en,19,Rodger Bumpass,14,Gerald Potterton,Animation,Canadian Film Development Corporation (CFDC),CA
en,9,Michael Angarano,4,Jared Hess,Action,,US
en,18,Ian McKellen,4,Richard Loncraine,Drama,British Screen,GB
en,21,James Marsden,34,David Hackl,Action,Purple Pictures,CA
en,20,Hrithik Roshan,2,Anurag Basu,Drama,Bollywood Hollywood Production,IN
da,12,Kirsten Dunst,11,Lars von Trier,Drama,Zentropa Entertainments,DK
en,12,Josh Lucas,21,Kriv Stenders,Drama,Screen Australia,AU
hi,14,Shah Rukh Khan,8,Yash Chopra,Drama,Yash Raj Films,IN
en,10,Tom Skerritt,30,Ridley Scott,Horror,Twentieth Century Fox Film Corporation,US
en,17,Marilyn Burns,11,Tobe Hooper,Horror,New Line Cinema,US
en,18,Dakota Fanning,8,Floria Sigismondi,Drama,River Road Entertainment,US
en,41,Chaim Topol,35,Norman Jewison,Drama,United Artists,US
en,19,Sean Connery,16,Terence Young,Adventure,Eon Productions,BS
en,35,Shanley Caswell,21,Joseph Kahn,Horror,Detention Films,US
it,16,Nicole Grimaudo,2,Ferzan Ozpetek,Comedy,Fandango,IT
en,17,Jada Pinkett Smith,10,F. Gary Gray,Drama,New Line Cinema,US
en,8,Nia Long,2,Malcolm D. Lee,Drama,Universal Pictures,US
en,6,Catherine Hicks,9,Tom Holland,Horror,United Artists,US
en,6,Michael Moore,23,Michael Moore,Documentary,The Weinstein Company,US
en,41,Frank Grillo,64,James DeMonaco,Horror,Universal Pictures,FR
en,11,Freddie Prinze Jr.,6,Kris Isacsson,Comedy,Miramax Films,US
en,16,John Cho,23,Danny Leiner,Comedy,New Line Cinema,US
en,11,Gary Oldman,10,Rod Lurie,Drama,Battleplan Productions,DE
en,13,Giovanni Ribisi,35,Ben Younger,Crime,New Line Cinema,US
en,15,Eddie Murphy,19,John Landis,Comedy,Paramount Pictures,US
en,16,Katie Cassidy,7,Glen Morgan,Horror,Dimension Films,CA
en,7,Jamie Foxx,7,Daniel Taplitz,Comedy,Screen Gems,US
en,30,Kenneth Branagh,8,Kenneth Branagh,War,BBC Films,GB
en,20,Laura Linney,18,Tamara Jenkins,Drama,Fox Searchlight Pictures,US
en,9,Roselyn Sánchez,3,Linda Mendoza,Comedy,Fox 2000 Pictures,US
en,15,Benicio del Toro,17,Christopher McQuarrie,Action,,US
en,15,Kieran Culkin,13,Burr Steers,Comedy,United Artists,US
en,36,Jeremy Piven,14,Hart Bochner,Comedy,Paul Schiff Productions,US
en,16,James Garner,34,Michael O. Sajbel,Romance,The Ultimate Gift LLC,US
en,20,Robert Urich,12,Stewart Raffill,Action,JF Productions,US
en,14,Jesse Lee Soffer,1,Davis Guggenheim,Drama,Elevation Filmworks,US
en,13,David Duchovny,2,Bart Freundlich,Comedy,Trust the Man LLC,US
en,15,Steve Coogan,13,Andrew Fleming,Comedy,,US
en,15,Ewan McGregor,17,Todd Haynes,Drama,Channel Four Films,GB
ko,11,Kwak Do-won,7,Na Hong-jin,Horror,Fox International Productions,KR
en,19,Dianna Agron,12,Kevin Tancharoen,Documentary,Twentieth Century Fox Film Corporation,US
th,6,M.L. Piyapas Bhirombhakdi,8,Chatrichalerm Yukol,Drama,American Zoetrope,TH
en,20,Adrienne Barbeau,15,George A. Romero,Horror,,IT
