id,title,original_language,overview,popularity,release_date,runtime,vote_average,vote_count,cast_num,cast_0_id,cast_0_name,cast_0_gender,cast_1_id,cast_1_name,cast_1_gender,cast_2_id,cast_2_name,cast_2_gender,cast_gender_na,cast_gender_f,cast_gender_m,crew_num,director_id,director_name,genre_0_id,genre_0_name,genre_1_id,genre_1_name,genre_2_id,genre_2_name,keyword_0_id,keyword_0_name,keyword_1_id,keyword_1_name,keyword_2_id,keyword_2_name,keyword_3_id,keyword_3_name,keyword_4_id,keyword_4_name,production_companies_num,production_company_0_id,production_company_0_name,production_company_1_id,production_company_1_name,production_countries_num,production_country_code,production_country_name,spoken_languages_num,spoken_language_code,spoken_language_name
297100,The Little Ponderosa Zoo,en,"The Little Ponderosa Zoo is preparing for their annual fundraiser festival that keeps the zoo afloat. The Freeman family, Jack, Judy, and their young daughter, Charlie opened the zoo years earlier after sharing their own home with the many animals they had rescued through the years With the help of Mr. Baker, their dependable zookeeper, the zoo has always been a huge hit with the small town. But, one day, the local bank owner discovers some dusty old documents in the basement of his bank that show that the zoo is sitting on a gold mine and, with the help of the town Mayor, and the Mayor s bumbling nephew, they immediately devise a devious plan to get the gold for themselves. The greedy trio see the annual festival as the perfect opportunity to put their dangerous plan into action and close the zoo forever and get their hands on the gold!",0.07307899999999999,2014-09-11,84.0,2.0,1,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,0,,,1,en,English
15239,The Toxic Avenger,en,Tromaville has a monstrous new hero. The Toxic Avenger is born when mop boy Melvin Junko falls into a vat of toxic waste. Now evildoers will have a lot to lose.,6.672008,1984-05-01,82.0,6.3,113,26,78020,Mitch Cohen,0,555065,Andree Maranda,0,555066,Jennifer Prichard,0,18,2,6,15,78021,Lloyd Kaufman,878,Science Fiction,28,Action,35,Comedy,417,corruption,1919,mayor,2095,anti hero,4426,sadism,9794,toxic,1,3052,Troma Entertainment,,,1,US,United States of America,1,en,English
94072,Straight Out of Brooklyn,en,"A Special Jury Award winner at the Sundance Film Festival, this drama stars a then-19-year-old Matty Rich (who also wrote and directed it). Rich plays Larry, a troubled teen living in the rough Red Hook section of Brooklyn who decides he wants out and turns to crime to fund his escape. But his plan involves scamming the neighborhood's biggest drug kingpin, a heist that's dangerous at best.",0.161517,1991-06-13,0.0,4.3,4,0,,,,,,,,,,0,0,0,1,230059,Matty Rich,18,Drama,,,,,,,,,,,,,,,0,,,,,0,,,0,,
4107,Bloody Sunday,en,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,7.3306910000000025,2002-01-16,107.0,7.2,53,25,34715,James Nesbitt,2,34716,Allan Gildea,0,34717,Gerard Crossan,0,18,1,6,3,25598,Paul Greengrass,28,Action,12,Adventure,18,Drama,7005,northern ireland,10183,independent film,163116,civil rights,,,,,4,1095,Portman Entertainment Group,1898,Bórd Scannán na hÉireann,2,IE,Ireland,2,en,English
325579,Diamond Ruff,en,"Action - Orphan, con artist, crime boss and millionaire, Diamond Ruff has seen it all. In prison for a murder he did not commit, he meets the Reverend Trek Woods, who overwhelms him with kindness, character and faith in god. Falling in love with April, a young woman with terminal illness, Ruff is again challenged to grow and change. Will he be redeemed? There are no easy answers. -  Felicia Pearson, Fredro Starr, Michael Barra",0.165257,2015-01-01,0.0,2.4,4,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,,
15624,Conversations with Other Women,en,"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present.",4.442355,2006-06-07,84.0,6.2,38,7,1283,Helena Bonham Carter,1,6383,Aaron Eckhart,2,78483,Yury Tsykun,2,0,4,3,2,78481,Hans Canosa,18,Drama,10749,Romance,,,811,dialogue,814,talking,3584,bridesmaid,11327,wedding reception,13027,wedding,2,41047,Prophecy Pictures Ltd.,60473,Gordonstreet Pictures,2,GB,United Kingdom,1,en,English
17287,Poultrygeist: Night of the Chicken Dead,en,"Humans... the other white meat... Unless you're black, then it's dark meat... Or if you are Asian, then it's yellow meat... Or if you are Native American, it's red meat...",3.905877,2006-12-26,103.0,5.9,41,15,81577,Jason Yachanin,2,81578,Kate Graham,1,81579,Allyson Sereboff,1,8,3,4,20,78021,Lloyd Kaufman,27,Horror,35,Comedy,,,4344,musical,12377,zombie,,,,,,,2,3052,Troma Entertainment,18321,Poultry Productions LLC,1,US,United States of America,1,en,English
198370,Mutual Friends,en,"Surprise parties rarely go well. This one is no different, as a group of 30-somethings head through life, love and a day in New York City.",0.136721,2014-04-15,0.0,0.0,0,8,211993,Caitlin Fitzgerald,1,212828,Cheyenne Jackson,2,1217599,Peter Scanavino,0,2,3,3,2,1291408,Matthew Watts,,,,,,,,,,,,,,,,,0,,,,,0,,,1,en,English
3062,42nd Street,en,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.",1.933366,1933-02-02,89.0,6.1,37,26,29999,Warner Baxter,2,30000,Bebe Daniels,1,20364,George Brent,0,5,6,15,10,21305,Lloyd Bacon,10402,Music,35,Comedy,10749,Romance,276,philadelphia,4344,musical,6415,stage show,14530,director,15142,broken ankle,1,6194,Warner Bros.,,,1,US,United States of America,1,en,English
328307,Rise of the Entrepreneur: The Search for a Better Way,en,"The world is changing faster than ever. Technology is accelerating, job security is declining and income inequality is increasing. People are overworked and underpaid. With less time and freedom, people are left wondering if there is a better way. Our changing economy has led to the rise of the entrepreneur. The fastest, most dependable and controllable way to become wealthy is to own your own business. This documentary gathers today's best experts and thought leaders to forever change how you view work and wealth. Featuring experts Jordan Adler, John Assaraf, Kody Bateman, Chris Brogan, Richard Bliss Brooke, Ali Brown, Les Brown, Jack Canfield, Harry S. Dent, Jr., Dr. Linda Ferrell, Dr. OC Ferrell, Mark Victor Hansen, Kevin Harrington, Kim Kiyosaki, Robert Kiyosaki, Joseph N. Mariano, Dr. Ivan Misner, Paul Zane Pilzer, Bob Proctor, Susan Sly, Loren Slocum, Kevin Thompson, Brian Tracy, Eric Worre and Sandra Yancey.",0.052941999999999996,2014-11-20,0.0,8.0,1,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,,
15389,Metropolitan,en,"A sparkling comedic chronicle of a middle-class young man’s romantic misadventures among New York City’s debutante society. Stillman’s deft, literate dialogue and hilariously highbrow observations earned this debut film an Academy Award nomination for Best Original Screenplay. Alongside the wit and sophistication, though, lies a tender tale of adolescent anxiety.",1.014966,1990-08-03,98.0,7.0,38,6,78189,Edward Clements,0,78190,Chris Eigeman,2,4944,Taylor Nichols,2,3,1,2,2,78188,Whit Stillman,35,Comedy,18,Drama,,,213,upper class,242,new york,10183,independent film,191790,debutante,206298,young adult,1,3076,Allagash Films,,,1,US,United States of America,1,en,English
464,As It Is in Heaven,sv,A musical romantic tragedy about a famous composer who moves back to his small hometown after having had heart troubles. His search for a simple everyday life leads him into teaching the local church choir which is not easily accepted by the town yet the choir builds a great love for their teacher.,4.321249,2004-09-03,132.0,6.9,42,15,6283,Michael Nyqvist,2,6285,Frida Hallgren,0,6286,Helen Sjöholm,0,9,3,3,17,6284,Kay Pollak,10749,Romance,18,Drama,35,Comedy,30,individual,240,underdog,791,mentally disabled,936,loss of mother,1192,sweden,3,242,GF Studios AB,2495,Lefwander Kapitalförvaltning AB,1,SE,Sweden,3,en,English
308467,Roadside,en,"Dan Summers and his pregnant wife, Mindy, fight for their lives when they are held hostage in their car by an unseen gunman on the side of a desolate mountain road.",0.160234,2013-03-01,90.0,4.2,5,2,1325939,Ace Marrero,0,1186711,Katie Stegeman,0,,,,2,0,0,1,582527,Eric England,27,Horror,18,Drama,,,,,,,,,,,,,0,,,,,0,,,0,,
8193,Napoleon Dynamite,en,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",23.603514,2004-06-11,95.0,6.7,554,13,53926,Jon Heder,2,53927,Aaron Ruell,2,9629,Jon Gries,2,0,7,6,6,53925,Jared Hess,35,Comedy,,,,,240,underdog,380,brother brother relationship,2347,idaho,6270,high school,6376,chat,6,4,Paramount Pictures,43,Fox Searchlight Pictures,1,US,United States of America,1,en,English
188166,Blue Ruin,en,The quiet life of a beach bum is upended by dreadful news. He sets off for his childhood home to carry out an act of vengeance but proves an inept assassin and finds himself in a brutal fight to protect his estranged family.,25.349757999999998,2014-04-25,90.0,6.9,462,13,209513,Macon Blair,0,11516,Devin Ratray,2,92728,Amy Hargreaves,0,11,1,1,30,74655,Jeremy Saulnier,80,Crime,53,Thriller,,,9748,revenge,13017,drifter,160977,virginia,164186,character study,207268,neo-noir,4,1976,Film Science,2772,The Lab Of Madness,1,US,United States of America,1,en,English
23827,Paranormal Activity,en,"After a young, middle class couple moves into a suburban 'starter' tract house, they become increasingly disturbed by a presence that may or may not be somehow demonic but is certainly most active in the middle of the night. Especially when they sleep. Or try to.",47.456823,2007-09-14,86.0,5.9,1316,5,90596,Katie Featherston,1,90597,Micah Sloat,2,90598,Mark Fredrichs,2,0,3,2,11,90591,Oren Peli,27,Horror,9648,Mystery,,,10224,haunting,14742,psychic,33711,entity,161261,demonic possession,163053,found footage,2,3172,Blumhouse Productions,21223,Solana Films,1,US,United States of America,1,en,English
1282,Dogtown and Z-Boys,en,Dogtown and Z-Boys follows the evolution of skateboarding from the 60's and into the late 70's as skateboarding's california beach boy image is transformed into a low-riding surf oriented style.,3.291609,2001-01-18,91.0,7.2,52,9,2228,Sean Penn,2,29900,Jay Adams,2,9290,Henry Rollins,2,2,0,7,7,4319,Stacy Peralta,99,Documentary,,,,,390,skateboarding,10183,independent film,,,,,,,2,794,Agi Orsi Productions,795,Vans Off the Wall,1,US,United States of America,1,en,English
762,Monty Python and the Holy Grail,en,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",64.782984,1975-03-13,91.0,7.8,1708,19,10722,Graham Chapman,2,8930,John Cleese,0,280,Terry Gilliam,2,9,4,6,16,280,Terry Gilliam,12,Adventure,35,Comedy,14,Fantasy,113,holy grail,345,monk,770,scotland yard,1400,swordplay,3966,camelot,4,416,Python (Monty) Pictures Limited,463,Michael White Productions,1,GB,United Kingdom,3,fr,Français
64499,Quinceañera,it,"As Magdalena's 15th birthday approaches, her simple, blissful life is complicated by the discovery that she's pregnant. Kicked out of her house, she finds a new family with her great-granduncle and gay cousin.",0.034135000000000006,2006-06-05,90.0,7.0,7,8,211474,Emily Rios,1,66525,Jesse Garcia,2,239944,Chalo González,0,2,2,4,15,82335,Richard Glatzer,18,Drama,,,,,,,,,,,,,,,0,,,,,1,US,United States of America,1,en,English
281189,Gory Gory Hallelujah,en,"Four actors compete for the role of Jesus - a black revolutionary, a bisexual hippie, a Jew, and a feminist. When all four are rejected, they hit the road on bad-ass motorcycles, bound for glory in New York City. But when a run-in with a gang of Elvises ends in murder, they find themselves taken prisoner in a little town called Jackville - where folk don't take kindly to blasphemers. The Jesuses fall prey to an evil conspiracy that can only lead to the Apocalypse.",0.033882999999999996,2003-11-05,0.0,1.0,1,0,,,,,,,,,,0,0,0,1,1116801,Sue Corcoran,,,,,,,187056,woman director,,,,,,,,,0,,,,,0,,,0,,
1435,Tarnation,en,"Filmmaker Jonathan Caouette's documentary on growing up with his schizophrenic mother -- a mixture of snapshots, Super-8, answering machine messages, video diaries, early short films, and more -- culled from 19 years of his life.",1.063439,2003-10-19,91.0,7.5,22,5,17109,Renee Leblanc,0,17110,Adolph Davis,0,17108,Jonathan Caouette,2,4,0,1,9,17108,Jonathan Caouette,99,Documentary,18,Drama,,,222,schizophrenia,237,gay,279,usa,570,rape,1556,texas,0,,,,,1,US,United States of America,1,en,English
47546,I Want Your Money,en,"Two versions of the American dream now stand in sharp contrast. One views the money you earned as yours and best allocated by you; the other believes that an elite in Washington knows best how to allocate your wealth. One champions the traditional American dream, which has played out millions of times through generations of Americans, of improving one's lot in life and even daring to dream and build big. The other holds that there is no end to the ""good"" the government can do by taking and spending other peoples' money in an ever-burgeoning list of programs. The documentary film I Want Your Money exposes the high cost in lost freedom and in lost opportunity to support a Leviathan-like bureaucratic state.",0.084344,2010-07-06,92.0,3.8,5,0,,,,,,,,,,0,0,0,0,,,99,Documentary,,,,,,,,,,,,,,,0,,,,,0,,,0,,
189711,Love in the Time of Monsters,en,Two sisters travel to a cheesy tourist trap where they battle toxic monsters dressed in bigfoot costumes in order to save the ones they love.,0.13361900000000002,2014-03-08,0.0,5.0,2,8,62596,Kane Hodder,2,17005,Doug Jones,2,173990,Gena Shaw,1,0,4,4,2,1425142,Matt Jackson,27,Horror,35,Comedy,,,,,,,,,,,,,2,27892,Red Cube Picture,27893,TBC Films,1,US,United States of America,0,,
19204,The Beyond,it,"A young woman inherits an old hotel in Louisiana where after a series of supernatural 'accidents', she learns that the building was built over one of the entrances to Hell.",8.022122,1981-04-22,87.0,6.6,117,16,101330,Catriona MacColl,1,5570,David Warbeck,0,31780,Cinzia Monreale,1,3,5,8,17,29433,Lucio Fulci,27,Horror,,,,,612,hotel,1706,experiment,6154,hell,10292,gore,10326,morgue,1,13682,Fulvia Film,,,1,IT,Italy,2,en,English
9029,What Happens in Vegas,da,"During a wild vacation in Las Vegas, career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",38.100488,2008-05-07,99.0,5.8,923,14,18976,Ashton Kutcher,2,6941,Cameron Diaz,1,25703,Lake Bell,1,1,5,8,11,56717,Tom Vaughan,35,Comedy,10749,Romance,,,585,casino,612,hotel,1253,roommate,1907,fictitious marriage,9799,romantic comedy,6,306,Twentieth Century Fox Film Corporation,508,Regency Enterprises,1,US,United States of America,2,en,English
18045,The Dark Hours,en,"Dr. Samantha Goodman is a beautiful, young psychiatrist. Burnt out, she drives to the family’s winter cottage to spend time with her husband and sister. A relaxing weekend is jarringly interrupted when a terrifying and unexpected guest arrives. What follows is an extraordinary night of terror and evil mind games where escape is not an option.",1.428483,2005-03-11,80.0,5.5,22,9,11884,Kate Greenhouse,1,237,Aidan Devine,2,51539,Gordon Currie,2,2,2,5,10,82641,Paul Fox,27,Horror,878,Science Fiction,53,Thriller,1329,canada,1442,winter,1562,hostage,2070,olympic games,3623,cabin,3,3435,Calder Road Film,14185,Canadian Film Centre (CFC),1,CA,Canada,2,en,English
